"id","bucket","source_type","agency","component","office","region_country","title","summary","date_posted","status","contractor_incumbent","related_ref","budget_signal","oversight_signal","medical_travel_relevance","occu_med_score","action_tag","source_url","raw_json","fetched_at","created_at","updated_at"
"db3f0e39-20e5-56a3-f05a-9c6c2e412ca5","deployment-medical","state_dept","State Department",,,"Somalia","Somalia - Level 4: Do Not Travel","<p><b><i>There were no changes to the advisory level or risk indicators. Advisory summary was updated.</i></b></p>
<p>Do Not Travel to Somalia due to risk of <b>crime, kidnapping, terrorism, unrest, health, landmines, systematic mistreatment of women, and systematic mistreatment of gay and lesbian individuals, piracy, abuse of residents in rehabilitation centers, and confiscation of passports by f","2026-05-21 00:00:00","active",,,,,"Travel Advisory","75","brief","https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/somalia-travel-advisory.html","{""title"":""Somalia - Level 4: Do Not Travel"",""description"":""<p><b><i>There were no changes to the advisory level or risk indicators. Advisory summary was updated.</i></b></p>\n<p>Do Not Travel to Somalia due to risk of <b>crime, kidnapping, terrorism, unrest, health, landmines, systematic mistreatment of women, and systematic mistreatment of gay and lesbian individuals, piracy, abuse of residents in rehabilitation centers, and confiscation of passports by family members.</b></p>\n<p><b>Advisory Summary</b></p>\n<p><b>Do not travel to Somalia</b> for any reason.</p>\n<p>The U.S. government has limited ability to offer emergency services to Americans in Somalia due to the safety risks.</p>\n<p>U.S. government employees working in Somalia are not allowed to travel outside the Mogadishu International Airport complex, where the U.S. embassy is located, due to security risks. When they do travel within the complex they are accompanied by armed security. Family members cannot join U.S. government employees who work in Somalia.</p>\n<p><b>Aviation safety</b></p>\n<p>The Federal Aviation Administration (FAA) has issued a Notice to Airmen (NOTAM) and a Special Federal Aviation Regulation (SFAR). This is due to risks to civil aviation operating within or nearby Somalia. For more information U.S. citizens should consult the <a href=\""https://www.faa.gov/air_traffic/publications/us_restrictions\"" title=\""Federal Aviation Administration&#8217;s Prohibitions, Restrictions and Notices\"" adhocenable=\""false\"" target=\""_blank\"">Federal Aviation Administration&#8217;s Prohibitions, Restrictions and Notices</a>.</p>\n<p><b>Crime</b></p>\n<p>Violent crime is common throughout Somalia, including homicide and kidnapping. Illegal roadblocks by armed individuals are widespread.</p>\n<p><b>Kidnapping</b></p>\n<p>Terrorists, criminal gangs, and other armed groups frequently kidnap for ransom. Local law enforcement officials are not equipped or trained to handle the threat of kidnapping or to respond to such crimes.</p>\n<p><b>Terrorism</b></p>\n<p><b>&nbsp;</b></p>\n<p>There is a notable risk of terrorist violence, including terrorist attacks and other activity. Visit the U.S. Department of State&#8217;s <a href=\""https://www.state.gov/country-reports-on-terrorism/\"" target=\""_blank\"" title=\""country reports on terrorism\"" adhocenable=\""false\"">country reports on terrorism</a> to learn more.</p>\n<p>Terrorists plot kidnappings, bombings, and other attacks in Somalia. Terrorists attack without warning. They may target:</p>\n<ul>\n<li>airports</li>\n<li>seaports</li>\n<li>checkpoints</li>\n<li>government buildings including police stations and military bases</li>\n<li>hotels and restaurants</li>\n<li>shopping areas</li>\n<li>beaches and other public places that attract large crowds and tourists</li>\n<li>government, military, and other convoys</li>\n<li>house of worship and religious sites</li>\n</ul>\n<p>Attack methods can include car bombs, suicide bombers, individual attackers, and rocket or mortar fire.</p>\n<p><b>Unrest</b></p>\n<p>Protests and demonstrations occur throughout Somalia. They can turn violent quickly.</p>\n<p><b>Health</b></p>\n<p>Medical services in Somalia are extremely limited. They are often unavailable in rural areas. The health care system lacks sufficient pharmaceuticals, medical supplies, and medical professionals. Even minor health issues may require medical evacuation at your expense.</p>\n<p><b>Other &#8211; Landmines</b></p>\n<p>Landmines, improvised explosive devices (IEDs), and unexploded ordnance exist throughout Somalia. Areas of greatest risk are where Somali and regional security forces are fighting al-Shabaab and ISIS-Somalia. The locations of landmines and unexploded ordnance are often not marked or easy to recognize.</p>\n<p><b>Other &#8211; Systematic mistreatment of women and gay and lesbian individuals</b></p>\n<p>There are documented patterns of rape. Those responsible usually do not face consequences. Local authorities rarely prosecute these cases. Survivors struggle to get medical care or other help they need. Survivors are often discriminated against and stigmatized.</p>\n<p>Female genital mutilation or cutting (FGM/C) is practiced throughout the country. Up to 98 percent of Somali women have undergone FGM/C. This takes place even though circumcision of girls is illegal in Somalia.</p>\n<p>Young women, sometimes even minors, are often forced into marriage against their will.</p>\n<p>Consensual same-sex sexual relations are criminalized in Somalia. Penalties range from 3 months to 3 years in prison. Under some local interpretations of sharia, same-sex relations are punishable by death.</p>\n<p><b>Other &#8211; Piracy</b></p>\n<p>Pirates are active in the waters off the Horn of Africa.</p>\n<p><b>Other &#8211; Abuse of residents in rehabilitation centers</b></p>\n<p>Some schools and other facilities claim to &#8220;rehabilitate&#8221; people but operate with little or no government supervision. Physical and emotional abuse is common in these places. Beatings, withholding of food and water, and physical restraint by chains are well-documented abuses in such facilities. Residents, including Americans, have been held in these facilities against their will. Americans or residents who lure individuals to Somalia under false pretenses or forcibly place Americans into such facilities may be subject to legal repercussions in the United States.</p>\n<p><b>Other &#8211; U.S. passports confiscated by family members</b></p>\n<p>Americans are frequently encouraged to visit family members in Somalia, including relatives who are sick or dying. However, once they are in Somalia, their U.S. passports are confiscated by family members, preventing them from leaving the country. In many cases, their activities are monitored and they have difficulty leaving their family home.</p>\n<p><b>For Americans in Somalia</b>:</p>\n<ul>\n<li>Enroll in the <a href=\""https://mytravel.state.gov/s/step\"" title=\""Smart Traveler Enrollment Program (STEP)\"" adhocenable=\""false\"">Smart Traveler Enrollment Program (STEP)</a> to get important updates and alerts from the U.S. government. Enrolling helps the U.S. government contact you or your emergency contact in an emergency.</li>\n<li>Review our information <a href=\""https://travel.state.gov/en/international-travel/travel-advisories/global-events/terrorism.html\"" title=\""Terrorism\"" adhocenable=\""false\"">Terrorism</a> and <a href=\""https://travel.state.gov/en/international-travel/travel-advisories/high-risk-areas.html\"" title=\""Travel to High-Risk Areas\"" adhocenable=\""false\"">Travel to High-Risk Areas</a>.</li>\n<li>Review our information on <a href=\""https://travel.state.gov/en/international-travel/travel-advisories/crime.html\"" title=\""Crime Abroad\"" adhocenable=\""false\"">Crime Abroad</a> and for <a href=\""https://travel.state.gov/en/international-travel/help-abroad/victims-crime.html\"" title=\""Victims of Crime\"" adhocenable=\""false\"">Victims of Crime</a>.</li>\n<li>Have a plan to leave in an emergency that does not depend on U.S. government help. Review our information on <a href=\""https://travel.state.gov/en/international-travel/help-abroad/crisis-response.html\"" title=\""Crisis and Evacuations\"" adhocenable=\""false\"">Crisis and Evacuations</a>.</li>\n<li>Review our information on <a href=\""https://travel.state.gov/en/international-travel/help-abroad/missing-us-citizen.html\"" title=\""U.S. Citizens Missing Abroad\"" adhocenable=\""false\"">U.S. Citizens Missing Abroad</a> and for <a href=\""https://travel.state.gov/en/international-travel/help-abroad/victims-crime.html\"" title=\""Victims of Crime\"" adhocenable=\""false\"">Victims of Crime</a>.</li>\n<li>Be prepared to adjust your plans.</li>\n<li>Stay aware of your surroundings.</li>\n<li>Avoid demonstrations and crowds.</li>\n<li>Keep a low profile.</li>\n<li>Stay alert in tourist spots.</li>\n<li>Keep travel documents up to date and easily accessible.</li>\n<li>Develop a communication plan with family, your employer, or host organization. List how and when you will confirm you are safe (text or call). Specify how often you&#8217;ll do this.</li>\n<li>Prepare a will. Designate appropriate insurance beneficiaries or powers of attorney.</li>\n<li>Establish a proof of life protocol with your loved ones. If you are taken hostage, your loved ones will know specific questions (and answers) to ask the hostage-takers to confirm that you are being held captive and alive.</li>\n<li>Leave DNA samples with your medical provider in case it is necessary for your family to access them for identification purposes.</li>\n<li>Do not physically resist any robbery attempt.</li>\n<li>Use caution when walking or driving at night.</li>\n<li>Do not display signs of wealth, like expensive watches or jewelry.</li>\n<li>Do not answer your door at your hotel or residence unless you know who it is.</li>\n<li>Stay alert when visiting banks or ATMs.</li>\n<li>Make sure your insurance includes medical evacuation coverage.</li>\n<li>Review the&nbsp;<a href=\""https://www.osac.gov/Country/Somalia/Detail\"" target=\""_blank\"" title=\""Country Security Report for Somalia\"" adhocenable=\""false\"">Country Security Report for Somalia</a>.</li>\n<li>Review the Department of State&#8217;s Human Rights Report&nbsp;for your destination prior to traveling.</li>\n<li>Visit the Centers for Disease Control and Prevention (CDC) website for the latest <a href=\""https://wwwnc.cdc.gov/travel/destinations/traveler/none/somalia\"" target=\""_blank\"" title=\""CDC Travel Health Information for Somalia\"" adhocenable=\""false\"">Travel Health Information for Somalia</a>.</li>\n<li>Whether you&#8217;re a first time or frequent traveler, use the <a href=\""https://travel.state.gov/en/international-travel/planning/checklist.html\"" title=\""International Travel Checklist\"" adhocenable=\""false\"">International Travel Checklist</a>.</li>\n<li>We highly recommend that you buy travel insurance before you travel.&nbsp;Check with your&nbsp;<a href=\""https://travel.state.gov/en/international-travel/planning/guidance/insurance.html\"" title=\""Travel Insurance\"" adhocenable=\""false\"">travel insurance provider</a>&nbsp;about evacuation assistance, medical insurance, and trip cancelation coverage.</li>\n</ul>"",""link"":""https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/somalia-travel-advisory.html"",""pubDate"":""Thu, 21 May 2026""}","2026-06-03 20:13:15.131","2026-06-03 20:13:15.131","2026-06-03 20:13:15.131"
"dc256c84-02a6-5512-096f-d630350571ec","incumbent-tracker","usaspending","Department of Homeland Security","U.S. Immigration and Customs Enforcement",,,"MVM, INC. — Healthcare","UNACCOMPANIED CHILDREN AND FAMILY UNIT TRANSPORTATION TO","2024-04-01 00:00:00","expired","MVM, INC.","70CDCR24FR0000026","$142,022,108.11",,,"85","monitor","https://www.usaspending.gov/award/70CDCR24FR0000026","{""internal_id"":291191293,""Award ID"":""70CDCR24FR0000026"",""Recipient Name"":""MVM, INC."",""Award Amount"":142022108.11,""Awarding Agency"":""Department of Homeland Security"",""Awarding Sub Agency"":""U.S. Immigration and Customs Enforcement"",""Start Date"":""2024-04-01"",""End Date"":""2025-03-31"",""Description"":""UNACCOMPANIED CHILDREN AND FAMILY UNIT TRANSPORTATION TO"",""NAICS Code"":null,""NAICS Description"":null,""awarding_agency_id"":766,""agency_slug"":""department-of-homeland-security"",""generated_internal_id"":""CONT_AWD_70CDCR24FR0000026_7012_70CDCR24D00000002_7012""}","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11"
"dcd0b584-f2cb-5b83-3c15-b5af5bc8340b","recompete-watch","usaspending","Department of Veterans Affairs","Department of Veterans Affairs",,,"Award: 36C10X26N0044 — OPTUMSERVE HEALTH SERVICES, INC.","FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS","2026-01-01 00:00:00","recompete-window","OPTUMSERVE HEALTH SERVICES, INC.","36C10X26N0044","$714,081,758.33",,,"65","pursue","https://www.usaspending.gov/award/36C10X26N0044","{""internal_id"":353976799,""Award ID"":""36C10X26N0044"",""Recipient Name"":""OPTUMSERVE HEALTH SERVICES, INC."",""Award Amount"":714081758.33,""Awarding Agency"":""Department of Veterans Affairs"",""Awarding Sub Agency"":""Department of Veterans Affairs"",""Start Date"":""2026-01-01"",""End Date"":""2026-12-31"",""Description"":""FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS"",""NAICS Code"":null,""awarding_agency_id"":561,""agency_slug"":""department-of-veterans-affairs"",""generated_internal_id"":""CONT_AWD_36C10X26N0044_3600_36C10X25D0002_3600""}","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226"
"de37f597-3315-5d3a-3450-4268919b661c","recompete-watch","usaspending","Department of State","Department of State",,,"Award: 19AQMM19C0007 — INTER-CON SECURITY SYSTEMS, INC.","THIS CONTRACT IS IN SUPPORT OF DS/DO/DFP  IF YOU HAVE ANY QUESTIONS PLEASE CONTACT:   ALFRED MAASS- 202-647-3005","2018-12-15 00:00:00","recompete-window","INTER-CON SECURITY SYSTEMS, INC.","19AQMM19C0007","$358,935,467.4",,,"90","pursue","https://www.usaspending.gov/award/19AQMM19C0007","{""internal_id"":278719847,""Award ID"":""19AQMM19C0007"",""Recipient Name"":""INTER-CON SECURITY SYSTEMS, INC."",""Award Amount"":358935467.4,""Awarding Agency"":""Department of State"",""Awarding Sub Agency"":""Department of State"",""Start Date"":""2018-12-15"",""End Date"":""2021-10-31"",""Description"":""THIS CONTRACT IS IN SUPPORT OF DS/DO/DFP  IF YOU HAVE ANY QUESTIONS PLEASE CONTACT:   ALFRED MAASS- 202-647-3005"",""NAICS Code"":null,""awarding_agency_id"":315,""agency_slug"":""department-of-state"",""generated_internal_id"":""CONT_AWD_19AQMM19C0007_1900_-NONE-_-NONE-""}","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226"
"dfa63271-d778-598f-7c57-f7ae15a4801c","forecast","sam_gov","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","PHILADELPHIA",,"Drum, Fabric, Collapsible","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=630a4f97bf524bde8dcbbaec28c073d2","2026-05-30 00:00:00","active",,"SPE8ED26Q0427",,,,"20","wait","https://sam.gov/workspace/contract/opp/630a4f97bf524bde8dcbbaec28c073d2/view","{""noticeId"":""630a4f97bf524bde8dcbbaec28c073d2"",""title"":""Drum, Fabric, Collapsible"",""solicitationNumber"":""SPE8ED26Q0427"",""fullParentPathName"":""DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.TROOP SUPPORT CONSTRUCTION & EQUIPMENT.DLA TROOP SUPPORT"",""fullParentPathCode"":""097.97AS.DLA TRP SUPT C&E.SPE8ED"",""postedDate"":""2026-05-30"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""auto15"",""archiveDate"":""2026-06-20"",""typeOfSetAsideDescription"":null,""typeOfSetAside"":null,""responseDeadLine"":""2026-06-05T18:00:00-04:00"",""naicsCode"":""332439"",""naicsCodes"":[""332439""],""classificationCode"":""8110"",""active"":""Yes"",""award"":null,""pointOfContact"":[{""fax"":"""",""type"":""primary"",""email"":""avril.dickerson@dla.mil"",""phone"":"""",""title"":null,""fullName"":""Avril Dickerson445-737-7976""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=630a4f97bf524bde8dcbbaec28c073d2"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""19111-5096"",""city"":""PHILADELPHIA"",""countryCode"":""USA"",""state"":""PA""},""placeOfPerformance"":null,""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/630a4f97bf524bde8dcbbaec28c073d2/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=630a4f97bf524bde8dcbbaec28c073d2&limit=1""}],""resourceLinks"":null}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"e27af694-162a-55e0-6e2d-88119f0298f1","incumbent-tracker","usaspending","Department of Health and Human Services","Centers for Disease Control and Prevention",,,"CHENEGA GLOBAL PROTECTION, LLC — Healthcare","ARMED SECURITY GUARDS FOR ATLANTA&FT. COLLINS","2020-07-01 00:00:00","expired","CHENEGA GLOBAL PROTECTION, LLC","75D30120C08513","$110,106,983.06",,,"85","monitor","https://www.usaspending.gov/award/75D30120C08513","{""internal_id"":291502120,""Award ID"":""75D30120C08513"",""Recipient Name"":""CHENEGA GLOBAL PROTECTION, LLC"",""Award Amount"":110106983.06,""Awarding Agency"":""Department of Health and Human Services"",""Awarding Sub Agency"":""Centers for Disease Control and Prevention"",""Start Date"":""2020-07-01"",""End Date"":""2025-05-31"",""Description"":""ARMED SECURITY GUARDS FOR ATLANTA&FT. COLLINS"",""NAICS Code"":null,""NAICS Description"":null,""awarding_agency_id"":806,""agency_slug"":""department-of-health-and-human-services"",""generated_internal_id"":""CONT_AWD_75D30120C08513_7523_-NONE-_-NONE-""}","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11"
"e5737ef9-2901-55cd-40e2-1512d05035c7","recompete-watch","usaspending","Department of Energy","Department of Energy",,,"Award: DEAC5507NA25750 — G4S SECURE SOLUTIONS (USA) INC.","PROTECTIVE FORCE SERVICES FOR Y-12 NATIONAL SECURITY COMPLEX, OAK RIDGE TN","2007-05-03 00:00:00","recompete-window","G4S SECURE SOLUTIONS (USA) INC.","DEAC5507NA25750","$492,179,444.9",,,"65","pursue","https://www.usaspending.gov/award/DEAC5507NA25750","{""internal_id"":295477360,""Award ID"":""DEAC5507NA25750"",""Recipient Name"":""G4S SECURE SOLUTIONS (USA) INC."",""Award Amount"":492179444.9,""Awarding Agency"":""Department of Energy"",""Awarding Sub Agency"":""Department of Energy"",""Start Date"":""2007-05-03"",""End Date"":""2012-11-30"",""Description"":""PROTECTIVE FORCE SERVICES FOR Y-12 NATIONAL SECURITY COMPLEX, OAK RIDGE TN"",""NAICS Code"":null,""awarding_agency_id"":930,""agency_slug"":""department-of-energy"",""generated_internal_id"":""CONT_AWD_DEAC5507NA25750_8900_-NONE-_-NONE-""}","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226"
"e5dfaf41-48c0-59fe-c32f-8dec2e998de1","forecast","sam_gov","DEPT OF DEFENSE","DEPT OF THE NAVY","MECHANICSBURG",,"59--CONNECTOR,ELECTRIC","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=eb3e97b48820488e8648a660956ef100","2026-05-29 00:00:00","active",,"N0010426RFE40",,,,"20","wait","https://sam.gov/workspace/contract/opp/eb3e97b48820488e8648a660956ef100/view","{""noticeId"":""eb3e97b48820488e8648a660956ef100"",""title"":""59--CONNECTOR,ELECTRIC"",""solicitationNumber"":""N0010426RFE40"",""fullParentPathName"":""DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH"",""fullParentPathCode"":""017.1700.NAVSUP.NAVSUP WSS.NAVSUP WSS MECH.N00104"",""postedDate"":""2026-05-29"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""autocustom"",""archiveDate"":""2026-07-28"",""typeOfSetAsideDescription"":null,""typeOfSetAside"":"""",""responseDeadLine"":""2026-07-13T00:00:00-04:00"",""naicsCode"":null,""naicsCodes"":[],""classificationCode"":""5935"",""active"":""Yes"",""award"":null,""pointOfContact"":[{""fax"":null,""type"":""primary"",""email"":""LYDIA.M.SHALOKA.CIV@US.NAVY.MIL"",""phone"":null,""title"":null,""fullName"":""LYDIA M. SHALOKA, N743.22, PHONE (215)697-4717, EMAIL LYDIA.M.SHALOKA.CIV@US.NAVY.MIL""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=eb3e97b48820488e8648a660956ef100"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""17050-0788"",""city"":""MECHANICSBURG"",""countryCode"":""USA"",""state"":""PA""},""placeOfPerformance"":null,""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/eb3e97b48820488e8648a660956ef100/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=eb3e97b48820488e8648a660956ef100&limit=1""}],""resourceLinks"":null}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"f188a0f1-6bc3-5825-5533-89f721ac86f1","incumbent-tracker","usaspending","Department of State","Department of State",,,"GARDAWORLD FEDERAL SERVICES LLC — Healthcare","REVISE AWARD TASK ORDER NUMBER FROM 19AQMM22F1759 TO 19AQMM22F3446 AND CORRECT COMPANY DBA NAME.  WORLDWIDE  PROTECTIVE SERVICES III. TASK ORDER - 05 BAGHDAD EMBASSY SECURITY FORCE BUREAU OF DIPLOMATIC SECURITY U.S. DEPARTMENT OF STATE AWARD","2022-10-17 00:00:00","active","GARDAWORLD FEDERAL SERVICES LLC","19AQMM22F3446","$418,370,061.48",,,"85","monitor","https://www.usaspending.gov/award/19AQMM22F3446","{""internal_id"":278741954,""Award ID"":""19AQMM22F3446"",""Recipient Name"":""GARDAWORLD FEDERAL SERVICES LLC"",""Award Amount"":418370061.48,""Awarding Agency"":""Department of State"",""Awarding Sub Agency"":""Department of State"",""Start Date"":""2022-10-17"",""End Date"":""2026-10-16"",""Description"":""REVISE AWARD TASK ORDER NUMBER FROM 19AQMM22F1759 TO 19AQMM22F3446 AND CORRECT COMPANY DBA NAME.  WORLDWIDE  PROTECTIVE SERVICES III. TASK ORDER - 05 BAGHDAD EMBASSY SECURITY FORCE BUREAU OF DIPLOMATIC SECURITY U.S. DEPARTMENT OF STATE AWARD"",""NAICS Code"":null,""NAICS Description"":null,""awarding_agency_id"":315,""agency_slug"":""department-of-state"",""generated_internal_id"":""CONT_AWD_19AQMM22F3446_1900_19AQMM21D0008_1900""}","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11"
"f394bb35-dcd4-5d57-261b-133bd3fca358","forecast","sam_gov","STATE, DEPARTMENT OF","STATE, DEPARTMENT OF","WASHINGTON",,"Fuel System Maintenance Service Contract","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=df8dad0190964583b0da598c41806d71","2026-05-31 00:00:00","active",,"PR16012652",,,,"20","wait","https://sam.gov/workspace/contract/opp/df8dad0190964583b0da598c41806d71/view","{""noticeId"":""df8dad0190964583b0da598c41806d71"",""title"":""Fuel System Maintenance Service Contract"",""solicitationNumber"":""PR16012652"",""fullParentPathName"":""STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.US EMBASSY ALGIERS"",""fullParentPathCode"":""019.1900.19AG10"",""postedDate"":""2026-05-31"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""auto15"",""archiveDate"":""2026-06-30"",""typeOfSetAsideDescription"":""No Set aside used"",""typeOfSetAside"":""NONE"",""responseDeadLine"":""2026-06-15T17:00:00+01:00"",""naicsCode"":""238290"",""naicsCodes"":[""238290""],""classificationCode"":""Z1NA"",""active"":""Yes"",""award"":null,""pointOfContact"":[{""fax"":"""",""type"":""primary"",""email"":""Algiers_Procurement@state.gov"",""phone"":"""",""title"":null,""fullName"":""Procurement Team""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=df8dad0190964583b0da598c41806d71"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""20520"",""city"":""WASHINGTON"",""countryCode"":""USA"",""state"":""DC""},""placeOfPerformance"":{""city"":{""code"":""Algiers"",""name"":""Algiers""},""state"":{""code"":""DZ-16"",""name"":""Alger""},""zip"":""16030"",""country"":{""code"":""DZA"",""name"":""ALGERIA""}},""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/df8dad0190964583b0da598c41806d71/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=df8dad0190964583b0da598c41806d71&limit=1""}],""resourceLinks"":null}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"f3acd0ac-2c31-5536-a324-13612b0f4f0e","incumbent-tracker","usaspending","Department of Homeland Security","U.S. Immigration and Customs Enforcement",,,"THE GEO GROUP, INC. — Healthcare","TASK ORDER TO PROVIDE DETENTION SERVICES IN LOS ANGELES AREA OF RESPONSIBILITY","2021-12-20 00:00:00","expired","THE GEO GROUP, INC.","70CDCR22FR0000010","$122,464,905",,,"85","monitor","https://www.usaspending.gov/award/70CDCR22FR0000010","{""internal_id"":291191076,""Award ID"":""70CDCR22FR0000010"",""Recipient Name"":""THE GEO GROUP, INC."",""Award Amount"":122464905,""Awarding Agency"":""Department of Homeland Security"",""Awarding Sub Agency"":""U.S. Immigration and Customs Enforcement"",""Start Date"":""2021-12-20"",""End Date"":""2022-12-19"",""Description"":""TASK ORDER TO PROVIDE DETENTION SERVICES IN LOS ANGELES AREA OF RESPONSIBILITY"",""NAICS Code"":null,""NAICS Description"":null,""awarding_agency_id"":766,""agency_slug"":""department-of-homeland-security"",""generated_internal_id"":""CONT_AWD_70CDCR22FR0000010_7012_70CDCR20D00000009_7012""}","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11"
"f4e3e778-b844-5948-e383-9e8c0e7cb96e","recompete-watch","usaspending","Department of Veterans Affairs","Department of Veterans Affairs",,,"Award: 36C10X25N0182 — QTC MEDICAL SERVICES INC","FY25 Q3 EXAMS R2","2025-08-07 00:00:00","recompete-window","QTC MEDICAL SERVICES INC","36C10X25N0182","$382,099,483.87",,,"65","pursue","https://www.usaspending.gov/award/36C10X25N0182","{""internal_id"":279981959,""Award ID"":""36C10X25N0182"",""Recipient Name"":""QTC MEDICAL SERVICES INC"",""Award Amount"":382099483.87,""Awarding Agency"":""Department of Veterans Affairs"",""Awarding Sub Agency"":""Department of Veterans Affairs"",""Start Date"":""2025-08-07"",""End Date"":""2025-12-31"",""Description"":""FY25 Q3 EXAMS R2"",""NAICS Code"":null,""awarding_agency_id"":561,""agency_slug"":""department-of-veterans-affairs"",""generated_internal_id"":""CONT_AWD_36C10X25N0182_3600_36C10X25D0003_3600""}","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226"
